Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,3P,3PA,3P%,2P,2PA,2P%,eFG%,target
30.0,NJN,PG,77.0,54.0,24.2,2.0,4.9,0.413,1.8,2.5,0.4,1.5,1.9,5.2,1.6,0.1,1.4,2.3,5.9,1982,0.0,0.1,0.333,2.0,4.8,0.415,0.417,0
24.0,SEA,SF,81.0,76.0,24.4,2.1,4.4,0.468,1.7,2.2,1.2,2.1,3.3,2.3,1.0,0.4,1.3,3.1,5.8,1982,0.0,0.0,0.0,2.1,4.4,0.473,0.468,1
29.0,UTA,PF,56.0,9.0,11.6,2.3,5.3,0.446,1.1,1.3,1.0,1.6,2.6,0.9,0.7,0.1,1.5,2.8,5.8,1982,0.0,0.0,0.0,2.3,5.3,0.446,0.446,1
23.0,GSW,C,82.0,11.0,15.4,2.3,5.1,0.459,1.0,1.5,1.7,2.8,4.4,0.2,0.4,0.4,1.0,3.0,5.7,1982,0.0,0.0,0.0,2.3,5.1,0.459,0.459,0
33.0,BOS,SG,76.0,53.0,20.9,2.5,5.9,0.418,0.5,0.7,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7,1982,0.3,0.8,0.317,2.2,5.1,0.434,0.44,0
26.0,GSW,SG,68.0,2.0,11.6,2.1,5.6,0.377,0.5,0.5,0.2,0.6,0.8,1.5,0.4,0.0,0.5,1.4,5.7,1982,1.0,3.1,0.332,1.1,2.5,0.435,0.47,1
26.0,BOS,C,80.0,4.0,14.8,2.3,4.7,0.493,1.1,2.0,1.4,2.3,3.7,0.9,0.3,0.2,1.2,2.3,5.7,1982,0.0,0.0,0.0,2.3,4.7,0.496,0.493,0
24.0,2TM,SF,60.0,10.0,12.4,1.9,4.5,0.428,1.8,2.7,1.3,1.9,3.2,1.0,0.3,0.4,1.4,2.2,5.6,1982,0.0,0.1,0.0,1.9,4.5,0.433,0.428,0
31.0,GSW,PG,75.0,70.0,23.9,2.5,5.0,0.496,0.7,0.9,0.5,2.0,2.5,3.5,1.6,0.4,1.7,2.3,5.6,1982,0.0,0.1,0.0,2.5,4.9,0.503,0.496,1
26.0,NYK,SF,40.0,0.0,13.8,2.6,4.6,0.557,0.4,0.6,0.8,1.2,2.1,0.6,0.4,0.3,0.5,1.9,5.5,1982,0.0,0.0,0.0,2.6,4.6,0.557,0.557,0
23.0,CHI,SF,57.0,22.0,15.1,2.2,4.7,0.481,1.0,1.4,1.1,1.7,2.8,1.1,0.5,0.3,1.1,2.0,5.5,1982,0.0,0.0,0.0,2.2,4.6,0.483,0.481,0
23.0,CLE,PF,10.0,3.0,17.6,2.1,5.2,0.404,1.1,1.2,1.4,1.9,3.3,0.6,0.5,0.4,1.3,1.7,5.3,1982,0.0,0.0,0.0,2.1,5.2,0.404,0.404,1
24.0,PHI,PF,66.0,8.0,14.5,2.3,4.6,0.487,0.8,1.4,1.4,2.7,4.1,0.5,0.5,0.4,0.7,2.2,5.3,1982,0.0,0.0,0.0,2.3,4.6,0.49,0.487,0
23.0,DAL,C,63.0,27.0,17.2,2.2,4.7,0.461,1.0,1.7,1.5,3.2,4.7,1.0,0.3,1.3,0.9,3.0,5.3,1982,0.0,0.0,0.0,2.2,4.7,0.461,0.461,0
22.0,NJN,C,64.0,6.0,11.6,1.9,4.2,0.441,1.5,1.8,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2,1982,0.0,0.0,0.0,1.9,4.2,0.441,0.441,1
24.0,PHO,SG,64.0,3.0,14.6,2.0,4.4,0.445,1.2,1.6,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1,1982,0.0,0.1,0.25,1.9,4.3,0.448,0.447,0
25.0,PHO,PF,76.0,22.0,17.1,2.0,4.7,0.422,1.2,1.8,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1,1982,0.0,0.0,0.0,2.0,4.7,0.424,0.422,0
25.0,UTA,SF,82.0,17.0,22.1,2.2,4.5,0.485,0.8,1.1,1.9,3.9,5.7,1.3,0.7,0.8,1.0,2.3,5.1,1982,0.0,0.0,0.0,2.2,4.5,0.486,0.485,0
25.0,IND,PF,59.0,4.0,12.2,2.0,4.9,0.412,1.0,1.4,1.2,2.5,3.7,0.7,0.6,0.4,1.2,2.5,5.1,1982,0.0,0.0,0.0,2.0,4.9,0.415,0.412,1
23.0,KCK,PF,30.0,3.0,20.2,2.1,4.0,0.512,0.9,1.3,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0,1982,0.0,0.0,0.0,2.1,4.0,0.512,0.512,0
30.0,POR,PF,20.0,4.0,20.9,1.9,3.9,0.487,1.2,2.1,2.0,3.9,5.9,1.5,0.5,0.8,1.0,2.8,5.0,1982,0.0,0.0,0.0,1.9,3.9,0.487,0.487,0
22.0,LAL,SF,39.0,0.0,9.0,2.1,4.4,0.465,0.8,1.4,0.9,0.4,1.3,0.4,0.5,0.1,0.9,1.5,4.9,1982,0.0,0.1,0.0,2.1,4.3,0.476,0.465,0
22.0,POR,PF,71.0,22.0,17.0,2.1,4.2,0.503,0.7,1.0,1.5,2.1,3.6,0.7,0.6,0.3,0.8,3.0,4.9,1982,0.0,0.0,0.0,2.1,4.2,0.503,0.503,0
23.0,SEA,SF,77.0,1.0,14.0,1.9,3.4,0.546,1.2,1.9,0.9,1.6,2.6,0.7,0.4,0.3,0.9,1.9,4.9,1982,0.0,0.0,0.0,1.9,3.4,0.548,0.546,0
32.0,DEN,SG,39.0,2.0,12.8,1.7,3.8,0.453,0.7,1.0,0.1,0.5,0.6,2.3,0.4,0.1,0.7,1.0,4.8,1982,0.6,1.3,0.442,1.2,2.5,0.459,0.53,0
34.0,MIL,SF,11.0,0.0,15.8,1.9,5.0,0.382,0.9,1.5,0.4,1.2,1.5,1.2,0.5,0.2,1.0,2.3,4.7,1982,0.0,0.0,0.0,1.9,5.0,0.382,0.382,0
31.0,IND,PF,76.0,4.0,17.6,1.9,5.0,0.373,0.9,2.1,1.2,4.0,5.2,2.7,1.3,0.4,1.7,2.6,4.7,1982,0.0,0.0,0.0,1.9,4.9,0.376,0.373,0
23.0,CHI,SG,49.0,2.0,11.1,2.1,4.5,0.459,0.4,0.6,0.3,0.6,0.8,1.4,0.5,0.0,1.1,1.2,4.6,1982,0.1,0.4,0.222,2.0,4.2,0.48,0.468,0
22.0,POR,SF,54.0,0.0,11.4,1.9,3.6,0.51,0.9,1.1,0.4,0.7,1.2,0.5,0.3,0.0,0.8,1.5,4.6,1982,0.0,0.0,0.0,1.9,3.6,0.513,0.51,1
23.0,LAL,PF,64.0,43.0,17.7,1.8,3.6,0.518,0.9,1.8,1.8,3.6,5.4,0.9,0.9,1.2,1.2,2.6,4.6,1982,0.0,0.0,0.0,1.8,3.5,0.52,0.518,0
25.0,PHI,SG,77.0,0.0,13.5,1.8,4.0,0.452,0.9,1.1,0.7,0.8,1.5,1.4,0.5,0.1,1.0,1.4,4.6,1982,0.0,0.0,1.0,1.8,4.0,0.448,0.455,1
25.0,HOU,SF,51.0,22.0,16.8,2.1,4.7,0.434,0.3,0.5,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5,1982,0.1,0.2,0.3,2.0,4.5,0.44,0.44,0
28.0,HOU,PF,60.0,6.0,12.4,1.9,3.6,0.531,0.7,1.3,1.3,2.0,3.4,0.4,0.3,0.5,0.8,1.7,4.5,1982,0.0,0.1,0.0,1.9,3.5,0.538,0.531,0
23.0,MIL,C,80.0,23.0,14.8,1.9,3.6,0.519,0.8,1.5,1.4,3.5,4.8,1.1,0.2,1.5,1.6,3.0,4.5,1982,0.0,0.0,0.0,1.9,3.6,0.519,0.519,0
26.0,LAL,PF,75.0,1.0,15.1,1.9,4.4,0.438,0.4,0.9,2.2,3.2,5.3,0.4,0.1,0.1,0.7,1.8,4.3,1982,0.0,0.0,0.0,1.9,4.4,0.44,0.438,0
30.0,MIL,SG,7.0,0.0,12.9,2.0,4.9,0.412,0.1,0.3,0.3,0.7,1.0,1.0,0.1,0.0,1.3,0.9,4.3,1982,0.1,0.3,0.5,1.9,4.6,0.406,0.426,0
34.0,SEA,SF,14.0,1.0,13.4,1.6,3.2,0.489,1.1,1.4,0.2,1.1,1.3,2.1,0.3,0.2,1.2,1.4,4.2,1982,0.0,0.0,0.0,1.6,3.2,0.489,0.489,1
30.0,ATL,PF,69.0,4.0,15.0,1.7,3.6,0.454,0.9,1.1,1.3,2.0,3.3,0.4,0.4,0.7,0.8,2.4,4.2,1982,0.0,0.0,0.0,1.7,3.6,0.456,0.454,1
25.0,IND,PG,51.0,0.0,15.7,1.8,3.8,0.469,0.6,0.7,0.3,0.8,1.1,2.3,0.6,0.0,0.8,1.2,4.2,1982,0.0,0.2,0.111,1.8,3.6,0.486,0.472,1
25.0,2TM,SG,14.0,3.0,13.9,1.9,5.6,0.346,0.2,0.4,0.4,0.5,0.9,1.3,0.8,0.1,0.6,0.9,4.1,1982,0.0,0.2,0.0,1.9,5.4,0.36,0.346,0
22.0,BOS,SG,53.0,1.0,10.6,1.5,4.2,0.357,1.1,1.2,0.5,0.6,1.1,1.6,0.7,0.1,1.0,1.6,4.1,1982,0.1,0.3,0.294,1.4,3.8,0.363,0.369,1
26.0,2TM,C,35.0,0.0,13.9,1.5,3.2,0.486,0.9,1.5,1.1,2.2,3.3,0.8,0.1,0.6,0.5,2.0,4.0,1982,0.0,0.0,0.0,1.5,3.2,0.486,0.486,0
22.0,2TM,SG,49.0,0.0,9.8,1.6,3.5,0.459,0.8,1.0,0.7,0.6,1.3,0.6,0.3,0.1,0.5,1.0,4.0,1982,0.0,0.0,0.0,1.6,3.5,0.459,0.459,1
24.0,NYK,SG,75.0,1.0,12.3,1.6,3.7,0.425,0.9,1.1,0.5,0.8,1.3,1.7,0.5,0.1,1.0,1.7,4.0,1982,0.0,0.0,0.0,1.6,3.7,0.425,0.425,1
29.0,DAL,PF,74.0,17.0,14.1,1.5,3.9,0.379,0.9,1.2,0.8,1.4,2.2,0.9,0.2,0.1,0.8,2.4,3.9,1982,0.0,0.1,0.5,1.4,3.8,0.377,0.382,1
26.0,GSW,SF,71.0,0.0,12.7,1.6,3.5,0.473,0.7,1.0,1.0,1.5,2.5,1.3,0.5,0.1,0.7,1.4,3.9,1982,0.0,0.0,0.0,1.6,3.5,0.473,0.473,0
25.0,SAS,SF,49.0,15.0,13.0,1.6,3.6,0.435,0.8,1.3,0.8,0.9,1.6,0.8,0.4,0.0,0.5,1.5,3.9,1982,0.0,0.0,0.0,1.6,3.6,0.44,0.435,0
26.0,2TM,PG,22.0,0.0,12.3,1.6,3.9,0.407,0.6,0.9,0.2,0.8,1.0,1.9,0.6,0.0,1.2,1.6,3.8,1982,0.0,0.3,0.0,1.6,3.6,0.438,0.407,0
23.0,WSB,SF,54.0,10.0,10.6,1.6,3.4,0.478,0.6,0.7,1.0,1.5,2.5,0.6,0.2,0.2,0.8,1.6,3.8,1982,0.0,0.0,0.0,1.6,3.4,0.484,0.478,1
28.0,SAS,PF,23.0,0.0,20.0,1.4,2.9,0.485,1.0,1.6,1.3,2.9,4.1,2.3,0.9,0.3,1.7,2.9,3.8,1982,0.0,0.0,0.0,1.4,2.9,0.485,0.485,0
27.0,LAL,PG,58.0,0.0,10.5,1.5,3.6,0.428,0.7,0.9,0.1,0.7,0.7,2.3,1.1,0.0,1.1,1.7,3.8,1982,0.0,0.2,0.111,1.5,3.4,0.442,0.43,1
24.0,DET,SG,38.0,0.0,8.2,1.6,3.6,0.456,0.5,0.8,0.4,0.5,0.9,0.5,0.2,0.1,0.5,0.8,3.7,1982,0.0,0.1,0.0,1.6,3.4,0.473,0.456,0
28.0,2TM,PG,40.0,18.0,18.1,1.3,3.2,0.421,1.0,1.4,0.3,1.0,1.3,2.7,0.5,0.1,1.7,2.2,3.6,1982,0.0,0.1,0.0,1.3,3.1,0.427,0.421,0
22.0,PHI,PG,42.0,3.0,6.9,1.5,3.6,0.433,0.5,0.6,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6,1982,0.0,0.2,0.0,1.5,3.4,0.461,0.433,0
25.0,LAL,SG,7.0,0.0,9.3,1.6,2.9,0.55,0.4,0.9,1.1,0.6,1.7,1.0,0.4,0.4,1.0,1.9,3.6,1982,0.0,0.0,0.0,1.6,2.9,0.55,0.55,0
22.0,GSW,SG,16.0,0.0,5.9,1.6,2.8,0.556,0.4,0.7,0.6,0.4,1.0,0.4,0.3,0.1,0.9,1.3,3.6,1982,0.0,0.0,0.0,1.6,2.8,0.556,0.556,0
22.0,NYK,SF,39.0,0.0,8.5,1.4,2.6,0.524,0.7,1.2,0.8,0.9,1.7,0.3,0.3,0.1,0.7,0.9,3.5,1982,0.0,0.0,0.0,1.4,2.6,0.529,0.524,0
22.0,HOU,SF,4.0,0.0,9.3,1.8,2.8,0.636,0.0,0.5,0.5,1.0,1.5,1.0,0.5,0.0,1.0,1.8,3.5,1982,0.0,0.0,0.0,1.8,2.8,0.636,0.636,0
30.0,NJN,SF,41.0,0.0,11.0,1.0,2.0,0.5,1.5,1.9,0.4,0.8,1.2,0.8,0.3,0.3,0.7,1.5,3.5,1982,0.0,0.0,0.0,1.0,2.0,0.513,0.5,1
23.0,2TM,PF,64.0,0.0,9.5,1.6,3.2,0.495,0.3,0.5,0.8,1.2,2.0,0.5,0.2,0.3,0.7,1.3,3.4,1982,0.0,0.0,0.0,1.6,3.1,0.5,0.495,0
25.0,BOS,SG,21.0,0.0,7.0,1.6,3.7,0.442,0.2,0.6,0.3,0.4,0.7,0.6,0.1,0.0,0.1,0.4,3.4,1982,0.0,0.0,0.0,1.6,3.6,0.447,0.442,0
23.0,UTA,PG,79.0,9.0,13.4,1.5,3.4,0.451,0.3,0.5,0.2,0.9,1.1,2.0,0.3,0.1,0.9,1.8,3.4,1982,0.0,0.1,0.273,1.5,3.3,0.459,0.457,0
29.0,DET,PG,81.0,7.0,18.1,1.1,3.0,0.358,1.0,1.5,0.4,1.5,1.9,3.9,1.4,0.2,1.5,2.7,3.4,1982,0.2,0.7,0.305,0.9,2.3,0.374,0.394,0
24.0,DAL,SG,13.0,3.0,11.5,1.5,4.5,0.322,0.5,0.6,0.6,0.8,1.4,1.1,0.4,0.1,0.3,0.5,3.4,1982,0.0,0.2,0.0,1.5,4.4,0.333,0.322,1
22.0,SEA,SG,43.0,0.0,8.6,1.3,2.3,0.54,0.8,1.6,0.3,0.4,0.7,1.3,0.4,0.0,1.0,1.5,3.4,1982,0.0,0.1,0.667,1.2,2.3,0.536,0.55,0
22.0,UTA,SF,42.0,3.0,8.1,1.3,2.9,0.458,0.8,1.2,0.5,1.0,1.5,0.2,0.2,0.1,0.4,0.9,3.4,1982,0.0,0.0,0.0,1.3,2.8,0.462,0.458,0
29.0,2TM,PF,63.0,7.0,12.1,1.4,3.1,0.437,0.5,0.7,0.9,2.0,2.8,0.6,0.3,0.3,0.8,2.0,3.3,1982,0.0,0.1,0.143,1.3,3.0,0.447,0.439,1
27.0,SDC,SF,7.0,0.0,9.6,1.4,3.6,0.4,0.4,0.9,1.0,0.9,1.9,0.6,0.0,0.0,0.7,1.1,3.3,1982,0.0,0.0,0.0,1.4,3.6,0.4,0.4,0
33.0,HOU,C,65.0,3.0,12.4,1.4,3.5,0.394,0.5,1.0,0.8,1.9,2.8,0.6,0.2,0.3,0.7,1.5,3.3,1982,0.0,0.0,0.0,1.4,3.5,0.394,0.394,0
26.0,CHI,SF,3.0,0.0,9.7,1.0,3.0,0.333,1.3,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.3,1982,0.0,0.0,0.0,1.0,3.0,0.333,0.333,1
23.0,SAS,PF,10.0,0.0,7.0,1.4,2.6,0.538,0.5,0.7,1.3,1.4,2.7,0.3,0.1,0.2,0.2,0.7,3.3,1982,0.0,0.0,0.0,1.4,2.6,0.538,0.538,0
25.0,2TM,C,67.0,4.0,13.0,1.3,2.9,0.435,0.7,0.9,0.9,2.2,3.1,0.5,0.5,0.6,0.8,2.6,3.2,1982,0.0,0.0,0.0,1.3,2.8,0.442,0.435,1
23.0,POR,C,68.0,6.0,12.4,1.2,2.4,0.5,0.8,1.1,0.8,2.0,2.7,0.9,0.2,0.4,1.1,2.4,3.2,1982,0.0,0.0,1.0,1.2,2.4,0.497,0.503,0
22.0,GSW,PF,30.0,1.0,11.2,1.1,2.8,0.405,0.9,1.4,1.4,2.0,3.3,0.7,0.2,0.3,0.7,1.7,3.2,1982,0.0,0.0,0.0,1.1,2.8,0.405,0.405,0
23.0,UTA,PF,49.0,0.0,6.9,1.2,2.8,0.444,0.6,0.8,0.4,1.0,1.5,0.1,0.1,0.0,0.4,1.2,3.1,1982,0.0,0.0,0.0,1.2,2.7,0.451,0.444,0
32.0,WSB,C,59.0,13.0,14.7,1.3,2.9,0.433,0.6,0.8,0.7,2.5,3.1,1.1,0.3,0.5,0.7,1.9,3.1,1982,0.0,0.0,0.0,1.3,2.9,0.433,0.433,1
24.0,DEN,PF,40.0,4.0,6.6,1.3,2.9,0.44,0.5,0.9,0.5,1.2,1.6,0.7,0.3,0.4,0.9,1.5,3.1,1982,0.0,0.0,1.0,1.3,2.9,0.435,0.444,0
22.0,BOS,SG,51.0,1.0,6.6,1.1,2.4,0.451,0.8,1.2,0.2,0.5,0.7,0.4,0.3,0.1,0.7,1.2,3.0,1982,0.0,0.0,0.0,1.1,2.4,0.455,0.451,0
33.0,CHI,C,74.0,0.0,13.5,1.2,2.7,0.46,0.5,0.7,0.9,1.7,2.5,1.2,0.7,0.4,0.6,1.8,3.0,1982,0.0,0.0,0.0,1.2,2.7,0.462,0.46,0
33.0,2TM,C,56.0,7.0,12.0,1.2,2.8,0.435,0.5,0.7,0.4,1.6,1.9,1.4,0.4,0.7,1.0,2.5,2.9,1982,0.0,0.0,0.0,1.2,2.7,0.438,0.435,0
30.0,MIL,PF,80.0,9.0,20.0,1.2,2.8,0.42,0.5,0.9,1.6,2.8,4.5,1.2,0.5,1.7,1.2,3.0,2.9,1982,0.0,0.0,0.0,1.2,2.8,0.42,0.42,0
23.0,SDC,PF,72.0,3.0,11.9,1.2,2.3,0.509,0.5,1.2,1.0,1.5,2.5,0.6,0.3,0.7,0.7,2.6,2.9,1982,0.0,0.0,0.0,1.2,2.3,0.509,0.509,0
22.0,WSB,SF,46.0,0.0,10.7,1.1,1.8,0.583,0.7,0.9,0.6,0.7,1.3,0.8,0.4,0.1,0.8,1.6,2.9,1982,0.0,0.0,0.5,1.0,1.8,0.585,0.589,1
25.0,CLE,SG,30.0,0.0,9.0,1.3,3.5,0.368,0.2,0.3,0.3,0.4,0.7,0.8,0.3,0.1,0.4,0.8,2.8,1982,0.0,0.0,0.0,1.3,3.5,0.371,0.368,1
27.0,KCK,C,63.0,17.0,17.3,1.1,2.2,0.5,0.5,1.3,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7,1982,0.0,0.0,0.0,1.1,2.2,0.5,0.5,0
23.0,2TM,PG,9.0,1.0,9.7,0.8,1.8,0.438,1.0,1.7,0.1,0.4,0.6,1.7,0.3,0.0,1.4,1.9,2.6,1982,0.0,0.0,0.0,0.8,1.8,0.438,0.438,0
25.0,DET,SF,30.0,0.0,8.4,1.0,2.7,0.383,0.5,0.9,0.5,0.7,1.1,0.5,0.2,0.2,0.3,1.1,2.6,1982,0.0,0.3,0.1,1.0,2.4,0.423,0.389,0
26.0,PHO,PF,56.0,0.0,9.8,1.0,2.4,0.414,0.6,0.8,0.6,1.3,1.9,0.9,0.3,0.2,0.5,1.1,2.6,1982,0.0,0.0,0.0,1.0,2.4,0.414,0.414,1
25.0,PHO,SG,8.0,0.0,2.9,1.1,1.6,0.692,0.4,0.6,0.1,0.4,0.5,0.4,0.3,0.0,0.4,0.4,2.6,1982,0.0,0.0,0.0,1.1,1.6,0.692,0.692,0
26.0,IND,SG,14.0,0.0,6.8,0.8,2.9,0.268,0.8,1.4,0.1,0.8,0.9,0.7,0.2,0.0,0.4,1.3,2.5,1982,0.1,0.6,0.222,0.6,2.3,0.281,0.293,0
30.0,LAL,PF,71.0,9.0,13.6,1.1,2.5,0.463,0.1,0.3,1.5,2.2,3.7,0.6,0.5,0.6,0.5,1.8,2.4,1982,0.0,0.1,0.167,1.1,2.4,0.473,0.466,0
32.0,PHI,SF,26.0,0.0,5.8,1.0,2.1,0.5,0.2,0.3,0.3,0.6,0.8,0.4,0.5,0.1,0.5,1.1,2.3,1982,0.0,0.1,0.333,1.0,2.0,0.51,0.509,1
22.0,DAL,PF,35.0,0.0,7.1,0.7,1.4,0.531,0.8,1.2,0.7,1.0,1.7,0.4,0.1,0.1,0.5,1.6,2.3,1982,0.0,0.0,0.0,0.7,1.4,0.531,0.531,0
30.0,POR,C,21.0,0.0,11.3,1.0,2.3,0.417,0.4,0.8,1.0,2.2,3.1,0.9,0.1,0.3,0.9,2.4,2.3,1982,0.0,0.0,0.0,1.0,2.3,0.417,0.417,0
24.0,KCK,SG,23.0,4.0,11.6,1.1,3.1,0.352,0.2,0.3,0.6,1.2,1.7,0.8,0.5,0.0,0.6,1.3,2.3,1982,0.0,0.0,0.0,1.1,3.0,0.357,0.352,0
23.0,CLE,PG,33.0,0.0,6.7,0.9,2.4,0.367,0.5,0.7,0.2,0.3,0.5,1.0,0.2,0.1,0.5,1.2,2.2,1982,0.0,0.1,0.0,0.9,2.3,0.387,0.367,0
26.0,NYK,SF,18.0,0.0,6.6,0.9,2.1,0.421,0.3,0.3,0.2,0.1,0.3,0.5,0.2,0.1,0.2,1.1,2.1,1982,0.0,0.0,0.0,0.9,2.1,0.421,0.421,1
23.0,POR,C,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1982,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
24.0,NJN,C,1.0,0.0,11.0,1.0,2.0,0.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1982,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0
24.0,NYK,PF,48.0,0.0,7.4,0.8,1.7,0.47,0.3,0.8,0.6,1.0,1.6,0.3,0.1,0.1,0.5,1.4,1.9,1982,0.0,0.0,0.0,0.8,1.7,0.476,0.47,0
23.0,LAL,SG,36.0,0.0,6.6,0.8,2.4,0.322,0.3,0.5,0.5,0.3,0.8,0.4,0.3,0.1,0.6,1.3,1.9,1982,0.0,0.1,0.0,0.8,2.4,0.329,0.322,0
26.0,DET,PG,4.0,0.0,6.3,0.8,1.8,0.429,0.3,0.3,0.5,0.5,1.0,2.0,0.8,0.0,0.3,1.8,1.8,1982,0.0,0.0,0.0,0.8,1.8,0.429,0.429,1
27.0,CLE,PF,3.0,0.0,7.7,0.7,1.3,0.5,0.3,2.0,0.3,0.7,1.0,0.0,0.3,0.0,1.3,0.7,1.7,1982,0.0,0.0,0.0,0.7,1.3,0.5,0.5,0
30.0,2TM,PF,47.0,0.0,10.3,0.7,1.9,0.364,0.2,0.3,0.8,1.6,2.4,0.5,0.2,0.2,0.4,1.2,1.6,1982,0.0,0.0,0.0,0.7,1.8,0.372,0.364,0
33.0,POR,C,10.0,3.0,12.1,0.5,1.5,0.333,0.5,0.9,0.7,0.7,1.4,0.8,0.1,0.2,0.6,2.8,1.5,1982,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0
24.0,HOU,C,22.0,0.0,5.6,0.6,1.6,0.361,0.4,0.6,0.3,0.8,1.1,0.1,0.1,0.5,0.3,1.3,1.5,1982,0.0,0.0,0.0,0.6,1.6,0.361,0.361,0
22.0,PHO,SF,32.0,0.0,3.2,0.5,1.2,0.459,0.2,0.3,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.6,1.3,1982,0.1,0.1,0.5,0.5,1.0,0.455,0.486,1
28.0,BOS,C,43.0,0.0,4.7,0.4,1.1,0.388,0.4,0.7,0.3,0.7,1.0,0.2,0.1,0.2,0.3,0.5,1.3,1982,0.0,0.0,0.0,0.4,1.1,0.388,0.388,0
24.0,ATL,SF,4.0,0.0,5.3,0.5,1.5,0.333,0.3,0.5,0.3,0.5,0.8,0.0,0.3,0.0,0.0,0.8,1.3,1982,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0
29.0,CLE,SF,21.0,1.0,9.6,0.4,1.1,0.375,0.2,0.3,0.7,1.0,1.7,0.5,0.4,0.0,0.7,1.4,1.1,1982,0.0,0.0,0.0,0.4,1.1,0.391,0.375,1
26.0,SDC,C,2.0,0.0,5.0,0.5,1.0,0.5,0.0,2.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.5,1.0,1982,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0
23.0,NYK,PF,3.0,0.0,8.0,0.3,1.7,0.2,0.3,0.7,0.7,1.0,1.7,0.0,0.3,0.3,0.7,1.0,1.0,1982,0.0,0.0,0.0,0.3,1.7,0.2,0.2,0
23.0,CHI,SG,6.0,0.0,5.0,0.0,0.7,0.0,0.8,1.0,0.3,0.7,1.0,0.8,1.0,0.3,0.5,1.0,0.8,1982,0.0,0.2,0.0,0.0,0.5,0.0,0.0,1
26.0,MIL,C,35.0,1.0,5.8,0.3,0.9,0.344,0.2,0.4,0.3,0.9,1.2,0.4,0.2,0.3,0.5,1.1,0.8,1982,0.0,0.0,0.0,0.3,0.9,0.344,0.344,0
24.0,UTA,PG,5.0,0.0,4.4,0.4,1.0,0.4,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.4,0.6,0.8,1982,0.0,0.0,0.0,0.4,1.0,0.4,0.4,0
25.0,WSB,SG,13.0,0.0,4.6,0.2,1.2,0.2,0.2,0.3,0.4,0.5,0.9,0.6,0.2,0.1,0.4,1.2,0.7,1982,0.0,0.2,0.0,0.2,0.9,0.25,0.2,1
27.0,DET,PG,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27.0,UTA,SF,22.0,22.0,40.3,10.6,18.3,0.58,9.5,11.3,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7,1983,0.0,0.0,0.0,10.6,18.3,0.58,0.58,1
29.0,DEN,SF,82.0,82.0,36.4,11.7,22.6,0.516,5.0,6.0,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,1983,0.0,0.1,0.167,11.7,22.5,0.519,0.517,1
24.0,DEN,PF,82.0,79.0,35.5,10.3,18.7,0.547,6.0,6.8,1.5,3.8,5.3,2.5,0.8,0.5,2.2,2.4,26.7,1983,0.2,0.6,0.294,10.1,18.1,0.556,0.552,1
23.0,DET,SF,58.0,58.0,38.8,9.7,19.9,0.489,6.8,8.0,2.2,2.4,4.6,4.1,1.2,0.3,3.2,2.7,26.5,1983,0.2,0.6,0.378,9.5,19.3,0.492,0.495,1
30.0,SAS,SG,78.0,78.0,36.3,9.7,19.9,0.487,6.6,7.8,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,1983,0.2,0.4,0.364,9.6,19.5,0.49,0.491,1
27.0,PHI,C,78.0,78.0,37.5,8.4,16.7,0.501,7.7,10.1,5.7,9.6,15.3,1.3,1.1,2.0,3.4,2.6,24.5,1983,0.0,0.0,0.0,8.4,16.7,0.502,0.501,1
23.0,DAL,SF,81.0,75.0,34.4,9.5,19.6,0.483,5.3,7.3,2.4,3.9,6.3,4.1,1.0,0.3,3.2,3.0,24.4,1983,0.2,0.9,0.211,9.3,18.7,0.496,0.488,0
